YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
4,3,5,4,2,2,1,1,1,4,0,1,10,1,1,1,3,5,3,1,2,3,3,6,3,2,12,12,0,0,0,0,2,0,0,0,1,8,0,1,8,3,0,8,3,0,0,17,0,12,3,1,0,0,1,1,1,2,4,2,53,0,2000,1,3358,3108,3108,20023,0.37
7,2,5,2,2,0,1,1,6,4,1,1,10,1,1,2,5,4,2,0,3,3,3,4,3,2,4,4,2,2,1,0,6,1,0,0,0,5,1,0,5,3,1,2,3,0,0,45,1,30,3,1,0,0,0,1,0,1,5,1,67,1,52500,0,3277,2162,2877,10195,0.54
4,7,0,2,2,0,0,1,1,2,1,1,7,1,1,1,4,3,3,0,2,0,0,1,2,2,4,12,0,0,0,0,6,0,0,0,0,4,0,1,4,3,0,4,2,0,0,45,1,4,3,0,0,1,1,1,0,1,6,1,85,1,22500,0,1271,1271,1271,7894,0.42
8,3,6,2,2,0,1,1,9,2,1,1,7,1,1,1,4,3,3,1,3,7,3,2,3,2,2,4,1,2,0,0,10,1,0,0,0,5,0,0,5,1,1,2,1,0,0,29,1,12,4,1,0,0,0,1,1,1,5,3,19,0,87500,0,1800,1150,1150,5792,0.57
1,3,6,3,1,0,0,1,6,2,0,0,7,1,0,1,4,4,17,0,0,3,3,3,2,1,4,4,1,1,0,0,2,1,0,1,1,6,1,1,0,0,0,0,0,0,0,7.5,0,12,2,1,0,1,1,1,0,6,1,3,16.666666666666668,0,17500,1,1865,1492,0,11598,0.53
1,2,5,4,1,0,1,0,6,2,1,1,10,0,0,2,4,3,7,1,0,0,0,3,2,1,12,8,2,5,10,0,6,1,1,0,0,7,0,0,0,0,0,2,1,1,0,18.5,1,12,3,0,0,0,0,0,0,1,3,6,34.166666666666664,0,110000,0,1945,1695,225,7865,0.55
5,4,5,3,2,0,1,1,6,1,0,1,7,1,1,1,4,3,7,0,3,3,3,1,2,1,2,4,0,0,0,0,2,0,0,0,1,6,0,1,6,3,1,0,0,1,0,33,1,7,2,0,0,1,1,1,1,1,3,2,22.5,0,47500,0,1769,1519,1519,13917,0.37
6,3,3,3,2,0,0,0,3,3,1,0,5,0,1,1,3,3,3,0,0,0,0,3,3,4,1,8,4,10,1,1,2,1,0,0,1,5,0,0,0,0,0,1,2,0,0,39.5,0,7,3,1,0,1,0,0,1,1,4,1,47,0,37500,0,912,912,182,4689,0.56
4,1,5,2,1,1,0,1,9,3,0,0,7,1,1,1,4,4,3,0,3,3,3,3,3,1,2,2,1,2,0,0,2,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,7,3,0,0,1,1,1,1,1,3,4,33.25,0,72500,0,892,892,669,5916,0.48
6,4,1,3,2,0,1,1,3,2,0,1,5,1,1,1,4,4,17,0,3,3,3,4,3,2,8,8,1,1,0,0,0,1,0,0,0,6,0,1,6,3,0,1,3,1,0,23.5,0,18,3,0,0,1,1,1,1,1,4,2,52,0,82500,0,2030,1630,2030,14279,0.45
4,2,1,1,1,0,0,1,16,3,0,1,5,1,0,1,1,3,7,0,3,0,0,2,2,1,8,8,0,0,0,0,0,0,0,0,0,3,0,1,3,3,0,2,0,0,0,23.5,1,2,2,0,0,1,1,1,2,2,1,1,44,0,6250,1,806,806,806,10502,0.53
1,3,6,3,1,0,0,0,0,4,1,0,10,0,1,1,4,2,17,1,0,13,3,4,2,1,12,12,4,10,10,2,0,1,0,0,1,5,0,0,0,0,0,2,3,0,0,37,0,12,2,1,0,0,0,0,1,1,4,4,38,0,37500,0,2000,1000,200,8804,0.56
5,7,2,2,1,0,0,0,1,1,0,0,10,0,0,2,4,3,12,0,0,3,0,2,2,1,12,12,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,1,2,1,0,5,1,7,3,1,0,0,0,0,0,1,0,2,72,1,12500,1,1161,1161,1161,3172,0.49
7,3,0,1,1,0,0,1,1,3,1,0,10,1,0,1,4,4,7,0,5,0,0,2,2,1,8,8,0,0,0,0,0,0,0,0,0,3,0,1,3,2,0,0,0,0,0,34.5,1,4,4,0,0,1,1,1,0,1,2,1,58,0,2000,1,567,567,567,9193,0.57
3,1,5,4,2,1,1,1,1,1,0,1,7,1,1,1,5,4,3,1,3,13,3,2,3,2,4,4,2,2,2,0,2,1,0,0,0,1,0,0,8,3,0,3,2,1,0,78.5,1,18,4,0,0,1,0,1,0,4,5,5,24.6,0,130000,0,4828,369,2956,9857,0.58
4,4,5,3,2,0,1,0,1,0,0,0,7,0,0,2,5,3,2,1,0,3,2,1,2,1,2,4,1,2,0,0,0,1,0,0,1,7,1,0,7,3,0,0,0,0,0,42.5,1,7,3,1,0,1,0,0,1,1,3,1,61,0,47500,0,1658,1408,1408,10526,0.55
5,3,5,2,2,0,0,0,3,1,0,1,7,0,1,1,4,3,3,1,2,1,3,1,2,2,4,4,0,0,0,0,0,0,0,0,0,5,0,1,5,3,1,3,1,0,0,16,0,7,3,1,0,0,1,0,0,1,1,2,78.5,1,27500,0,980,980,980,10903,0.54
5,4,0,1,1,0,0,0,1,1,0,1,3,0,0,1,4,4,12,0,0,0,0,3,2,2,2,8,1,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2.5,0,4,3,1,0,0,0,0,1,2,5,1,27,0,57500,0,568,568,0,2643,0.4
4,1,5,4,1,2,0,1,6,4,0,0,5,1,1,1,4,4,3,0,0,7,3,5,2,1,12,4,0,0,0,0,2,0,0,0,1,7,0,0,7,3,1,3,1,0,0,31.5,1,7,3,1,0,0,0,1,0,2,2,3,45,1,8750,1,2104,2104,2104,11345,0.52
3,1,5,4,3,0,1,1,6,3,0,1,5,1,1,1,3,4,7,1,5,3,3,4,3,2,4,4,3,2,2,2,6,1,0,0,1,11,0,0,11,3,0,6,2,1,0,123,1,22,3,1,0,1,0,1,0,1,8,2,69.5,1,92500,0,2892,2492,2492,15150,0.42
1,4,0,3,2,0,0,1,1,1,0,0,5,1,1,1,4,4,7,0,1,3,3,3,3,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,1,0,0,0,1,1,1,2,2,50.5,0,37500,0,1076,0,0,6809,0.49
2,4,6,2,1,0,1,1,6,2,1,0,7,1,1,2,3,5,3,0,3,3,3,4,3,2,4,4,1,1,0,0,2,1,1,0,1,5,0,1,5,3,0,3,2,1,1,13,0,12,3,0,0,1,1,1,1,1,2,2,49.5,0,130000,0,1508,1258,1258,14199,0.41
6,2,6,5,2,0,0,0,9,2,1,1,7,0,0,1,4,3,17,0,1,1,2,1,3,2,2,2,3,2,2,1,2,1,0,0,1,7,1,0,0,0,0,1,1,0,0,21,0,18,3,1,0,1,0,0,1,4,6,2,61.5,0,72500,0,1728,1728,0,3658,0.54
5,1,5,3,2,1,1,1,9,3,1,0,5,1,1,2,3,3,22,0,2,1,3,0,0,0,0,0,1,8,0,0,2,1,0,0,1,7,0,1,1,1,0,5,3,0,0,7.5,0,12,4,0,0,1,1,1,2,1,6,1,59,0,8750,1,2792,1492,476,12897,0.38
3,1,1,3,1,1,0,1,6,1,0,0,10,1,1,2,4,3,7,0,0,7,3,4,2,3,12,12,1,2,0,0,0,0,0,0,0,5,0,1,5,3,1,4,2,1,0,10.5,0,7,3,0,0,1,1,1,2,2,3,5,25.6,1,8750,1,1053,1053,1053,20006,0.41
4,3,6,2,1,0,0,0,9,1,0,0,7,0,0,1,4,3,7,0,3,3,3,2,3,2,2,1,1,2,0,0,6,1,0,0,0,4,0,0,0,0,0,1,3,1,0,5,1,4,4,1,0,0,0,0,1,1,3,1,33,0,67500,0,949,949,0,3552,0.48
7,3,5,3,2,0,1,1,3,4,1,0,7,1,1,2,3,4,7,0,2,3,3,2,1,2,8,8,1,1,0,0,2,1,0,0,1,5,0,1,5,3,0,4,3,1,0,2.5,0,7,3,0,0,1,1,1,0,2,3,1,72,1,32500,0,1842,1442,1442,16832,0.38
5,2,0,2,2,0,0,1,6,3,1,1,18,1,0,1,4,3,3,0,1,7,3,2,2,2,4,8,2,5,1,0,2,1,0,0,1,5,0,1,5,2,0,1,1,1,0,33,1,4,3,0,0,1,1,1,1,1,4,3,27,0,47500,0,711,711,711,13563,0.42
2,1,5,3,1,0,0,0,6,1,1,0,7,0,0,2,4,3,7,1,0,13,3,1,2,1,4,12,1,8,0,0,6,1,0,0,1,6,0,0,6,3,0,0,0,1,0,15.5,0,12,2,1,0,0,0,0,0,1,3,5,51.4,1,47500,0,1728,1728,1728,14636,0.49
6,4,0,2,2,0,0,1,6,1,0,0,10,1,1,1,4,3,3,0,5,7,0,1,2,1,4,4,1,8,0,0,0,1,0,0,0,5,0,1,5,2,0,0,0,1,0,15.5,0,18,3,0,0,1,1,1,1,1,7,4,41.25,0,62500,0,1204,1204,1204,9734,0.4
6,3,6,3,2,0,1,1,6,4,0,1,5,1,1,1,3,3,3,0,3,7,3,2,3,3,12,12,1,5,0,0,0,1,0,0,1,5,0,1,5,3,1,2,3,1,1,54.5,0,4,4,0,0,1,1,1,0,1,2,2,22.5,0,42500,0,1269,1019,1019,12037,0.42
1,1,6,3,1,0,0,0,6,4,0,0,7,0,0,1,4,3,3,0,3,0,0,0,0,0,0,0,3,10,10,10,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,1,1,5,3,28,0,72500,0,617,617,370,4430,0.6
3,1,0,2,1,1,0,1,6,3,0,0,10,1,0,1,4,3,7,0,0,0,0,2,1,1,8,8,0,0,0,0,0,0,0,0,0,4,0,1,4,1,0,0,0,0,0,33,1,12,3,0,0,1,1,1,2,1,0,5,27,0,52500,0,928,928,928,5017,0.58
4,3,3,1,1,0,0,0,1,4,1,0,10,0,1,1,4,2,3,1,0,3,3,2,2,1,8,8,1,2,0,0,2,1,0,0,0,3,0,0,3,2,0,0,0,1,0,29,0,12,2,0,0,0,0,0,0,1,3,1,64,1,22500,0,576,576,576,5364,0.47
5,3,5,3,1,1,0,0,3,4,0,0,10,0,0,1,4,4,3,0,0,3,3,1,3,2,2,4,0,0,0,0,2,0,0,0,0,6,0,0,6,3,0,2,3,1,0,8,0,12,3,1,0,1,0,0,1,1,2,1,27,0,57500,0,1127,1127,1127,18937,0.43
8,4,6,4,2,1,1,0,3,4,1,0,7,0,1,2,3,4,3,1,2,3,3,3,3,3,4,4,1,5,0,0,0,1,1,0,0,6,0,0,6,3,1,5,3,0,0,15.5,0,18,4,1,0,0,0,0,0,1,5,1,65,1,97500,0,3146,2496,2496,14826,0.55
3,4,5,3,2,1,0,0,0,1,0,0,10,0,1,1,4,5,3,0,0,7,2,3,2,2,4,2,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,3,1,1,0,13,0,7,3,1,0,0,0,0,0,1,1,2,40,0,17500,1,1440,720,1080,4942,0.42
6,3,6,2,3,0,1,1,6,3,1,0,18,1,1,2,5,4,7,0,8,7,2,4,2,1,4,4,0,0,0,0,2,0,0,0,0,6,0,0,6,2,0,1,3,0,0,2.5,0,12,4,1,0,0,0,1,0,1,1,2,78.5,1,22500,0,3108,1041,1041,9275,0.57
5,4,5,2,2,0,1,1,1,2,0,0,5,1,1,1,2,4,7,0,2,3,1,2,2,1,2,2,1,2,0,0,0,1,0,0,1,6,0,1,6,3,0,6,3,1,0,18,1,12,4,0,0,1,1,1,0,1,2,1,81,1,32500,0,1794,1394,1394,10730,0.46
2,9,5,3,1,0,0,1,1,3,1,1,3,1,1,1,3,4,17,0,0,3,3,2,2,2,8,8,0,0,0,0,2,0,0,0,0,6,0,0,6,1,0,4,2,0,0,0,0,12,4,1,0,0,0,1,0,1,5,2,62,1,27500,0,1400,1400,1400,5375,0.61
6,2,5,4,2,1,1,0,9,2,1,0,10,1,1,1,4,5,22,0,3,7,3,4,2,2,4,4,1,2,0,0,10,1,0,0,0,8,1,0,8,3,0,6,3,1,0,21,1,18,4,1,0,0,0,1,0,1,3,2,72.5,1,110000,0,9368,4933,4366,15519,0.51
3,2,0,3,2,0,0,1,16,2,1,0,10,1,1,1,4,3,3,0,5,7,3,3,2,2,8,8,2,5,1,0,2,1,0,0,0,6,0,1,6,1,0,0,0,0,0,57,0,12,3,0,0,1,1,1,1,1,2,4,22.25,0,6250,1,1339,1339,1339,12080,0.51
1,1,5,2,1,0,0,0,9,2,0,0,7,0,1,2,3,4,7,0,0,0,0,3,2,1,4,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,7.5,0,12,3,1,0,1,1,0,0,2,2,2,37,1,12500,1,2720,1360,0,4968,0.54
8,4,5,3,3,0,1,0,1,1,1,1,10,0,1,1,0,1,3,0,3,3,3,2,3,2,4,4,2,2,1,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,7,4,1,0,0,0,0,1,1,3,2,28,0,97500,0,2709,1539,0,2772,0.62
8,3,0,2,2,0,0,1,9,4,0,0,10,1,1,1,4,4,3,0,5,7,3,3,1,2,4,4,1,5,0,0,0,1,0,0,0,4,0,1,4,1,1,0,0,1,0,2.5,0,4,3,0,0,1,1,1,0,2,3,2,33.5,0,8750,1,977,977,977,10255,0.52
1,3,6,2,1,0,0,1,3,3,1,0,7,1,1,1,4,4,12,1,3,3,2,3,2,1,12,12,1,2,0,0,2,1,0,0,1,4,0,0,4,1,1,1,3,0,0,64,0,12,3,1,0,0,0,1,1,1,2,4,24.25,0,62500,0,2517,1813,1813,6888,0.5
8,6,0,1,1,0,0,1,9,4,0,1,10,1,1,1,4,4,7,0,3,3,3,1,2,1,2,4,1,5,0,0,0,1,0,0,1,3,0,1,3,1,0,2,3,0,0,7.5,1,2,3,0,0,1,1,1,0,1,3,1,20,0,2000,1,780,780,780,8611,0.54
7,2,0,1,1,0,0,1,9,2,0,0,10,1,1,1,4,3,7,0,1,3,3,2,3,2,4,4,1,1,0,0,2,0,0,0,0,2,0,1,2,1,1,0,0,0,0,21,0,2,4,0,0,1,1,1,1,1,3,3,19.666666666666668,0,37500,0,564,564,564,6730,0.42
5,2,0,3,1,1,0,1,1,3,1,1,1,1,0,1,1,3,3,0,5,7,3,3,2,2,12,12,1,2,0,0,2,1,0,0,0,5,0,1,5,1,1,3,2,0,0,0,1,7,4,0,0,1,1,1,2,2,2,3,43,1,47500,0,2177,2177,2177,11494,0.4
3,1,5,3,2,1,1,0,6,3,1,0,5,1,1,1,3,4,7,1,3,16,3,2,2,1,4,4,2,2,1,0,6,1,0,0,0,7,0,0,7,3,1,4,2,1,0,26.5,1,12,4,1,0,0,0,1,1,1,2,3,43.333333333333336,0,92500,0,3000,2600,2600,15001,0.46
3,1,5,2,1,0,1,1,16,3,0,0,18,1,1,1,3,3,12,1,0,7,3,4,3,1,4,8,0,0,0,0,2,0,0,0,0,5,0,1,5,3,0,1,1,1,0,34,0,12,4,0,0,1,1,1,0,2,1,2,67,1,22500,0,2884,1445,1445,28685,0.44
8,2,5,2,2,0,1,1,6,2,1,0,5,1,1,1,4,4,3,0,2,3,3,3,3,3,4,2,1,2,0,0,0,1,0,0,0,5,0,0,5,2,1,2,1,0,0,0,1,7,3,1,0,0,0,1,1,1,3,2,29.5,0,72500,0,2016,1616,1616,5375,0.56
6,1,6,2,2,0,1,1,16,3,1,0,10,1,0,1,3,4,17,1,0,7,2,2,2,1,12,8,0,0,0,0,2,0,0,0,0,7,0,1,7,3,0,4,2,1,0,22.5,0,12,4,0,0,1,1,1,0,1,2,2,57.5,0,32500,0,2600,2200,2200,19271,0.45
3,2,1,4,1,1,1,1,1,1,0,0,10,1,1,1,4,3,22,1,0,3,3,2,3,1,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,12,4,1,0,0,0,1,0,1,0,2,74,1,27500,0,2000,1750,0,5419,0.48
4,3,5,3,1,1,0,1,6,4,0,0,7,1,1,1,3,5,7,0,0,7,3,2,2,1,2,8,0,0,0,0,0,0,0,0,1,5,0,0,4,3,1,3,3,1,0,7.5,1,7,4,1,0,1,0,1,1,1,1,4,17.75,0,22500,1,1196,1196,957,11209,0.48
7,3,0,1,1,0,0,1,1,3,0,0,7,1,0,1,4,2,12,0,2,3,3,1,2,3,4,1,1,1,0,0,2,1,0,0,0,4,0,1,4,1,0,2,1,0,0,10.5,0,4,4,0,0,1,1,1,2,1,2,1,71,1,22500,0,666,666,666,4577,0.39
1,4,6,2,1,1,0,1,6,2,0,1,7,1,0,2,5,4,2,0,3,3,3,3,3,2,2,8,2,5,1,0,2,1,0,0,1,5,1,1,5,1,1,2,3,0,0,0,0,12,3,0,0,1,1,1,1,6,5,3,34.333333333333336,0,130000,0,1050,1050,1050,16357,0.38
5,5,6,3,1,1,1,1,16,3,0,0,10,1,0,1,5,5,3,0,1,3,3,1,1,1,12,12,1,2,0,0,2,1,0,0,0,5,1,0,6,3,0,1,0,1,0,24,1,12,3,1,0,0,0,1,0,2,3,2,65.5,1,32500,0,2958,2712,2958,7885,0.52
4,2,3,4,1,1,0,1,1,4,0,1,1,1,0,2,4,4,22,0,0,7,3,5,2,2,4,4,4,5,5,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,8,1,12,3,0,0,0,1,1,2,1,2,7,31.571428571428573,0,62500,0,1720,0,1229,11674,0.49
6,3,3,2,1,0,0,1,3,4,0,0,5,1,1,1,4,3,17,1,0,3,3,2,2,1,2,2,1,1,0,0,2,1,0,0,0,4,0,1,4,3,0,1,3,0,0,15.5,0,7,2,0,0,1,1,1,2,1,3,1,65,1,27500,0,960,960,960,10121,0.55
1,1,0,2,1,0,0,0,6,4,0,1,5,0,1,1,4,2,3,0,8,3,2,1,3,2,4,4,1,10,0,0,0,1,0,0,1,4,0,0,0,0,0,1,2,0,0,47.5,0,4,4,1,0,0,0,0,1,4,6,2,51.5,0,130000,0,778,778,583,3158,0.6
2,2,2,3,1,0,0,1,3,2,1,0,5,1,1,1,1,2,22,0,0,1,3,2,3,2,8,4,1,10,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2.5,0,12,3,1,0,0,1,1,0,1,4,4,28,0,3750,1,1620,1620,0,952,0.62
4,1,0,2,1,0,0,1,6,3,1,0,7,1,0,1,4,3,7,0,0,0,0,2,2,1,4,4,0,0,0,0,2,0,0,0,0,4,0,1,4,3,0,1,3,0,0,8,0,7,4,0,0,1,1,1,1,1,2,3,12.333333333333334,0,8750,1,866,866,866,9471,0.48
5,2,6,3,2,1,1,0,6,3,1,1,7,0,1,2,4,5,22,1,2,3,3,2,3,2,4,4,2,10,8,0,2,1,0,0,1,9,1,0,9,2,1,5,2,1,0,29,1,22,3,1,0,1,0,0,2,1,6,2,58,0,130000,0,4030,3380,3380,15021,0.68
4,1,0,2,1,1,0,1,3,2,1,1,5,1,1,1,4,2,12,0,3,0,0,1,3,4,2,4,1,2,0,0,0,1,0,0,0,3,0,1,3,2,0,1,0,0,0,18.5,1,2,2,0,0,1,1,1,1,1,5,1,26,0,62500,0,968,726,726,10240,0.61
6,1,5,4,3,2,1,0,9,2,0,0,5,1,1,2,3,5,2,0,8,7,3,3,3,2,4,2,2,2,2,0,2,1,0,0,1,10,0,0,10,3,1,2,3,1,1,10.5,0,22,4,1,0,1,0,1,0,1,5,2,57,0,130000,0,5895,5495,5495,25569,0.55
8,2,5,4,3,1,1,0,6,4,1,0,10,1,0,3,5,4,3,1,5,7,2,6,1,2,8,2,2,10,8,0,10,1,0,0,1,11,1,0,11,3,1,2,1,1,0,0,1,30,4,1,0,0,0,1,2,1,6,4,25.75,0,110000,0,2982,2332,2332,22155,0.5
8,3,5,4,2,0,1,0,6,2,1,0,5,0,1,1,3,4,7,0,0,3,3,2,2,2,4,4,1,1,0,0,0,1,0,0,0,10,0,1,10,3,1,3,3,1,0,21,0,12,4,1,0,1,1,0,1,0,6,1,75,1,130000,0,2296,1896,1896,2951,0.62
1,3,5,2,1,0,0,0,6,2,1,0,7,0,1,1,5,4,7,1,8,7,3,2,2,2,4,4,1,5,0,0,6,1,0,0,1,6,1,0,6,1,1,4,2,0,0,21,0,22,2,1,0,1,0,0,1,1,2,3,39.666666666666664,0,57500,0,2569,2569,2569,5979,0.57
4,4,1,3,2,0,1,0,1,4,1,1,7,0,1,1,3,5,3,0,2,3,3,3,3,2,4,4,1,5,0,0,2,1,0,0,0,4,0,0,4,2,1,3,2,0,0,22.5,1,4,4,1,0,0,0,0,2,1,6,1,78,1,72500,0,1581,945,945,10295,0.43
3,4,5,3,2,0,0,0,0,2,0,0,7,0,0,1,3,4,7,0,0,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,12,4,1,0,0,0,0,1,4,4,1,63,0,52500,0,1593,0,0,5351,0.42
6,4,4,4,2,1,1,0,3,1,0,1,0,0,0,2,3,3,7,0,1,3,3,3,1,2,4,2,1,8,0,0,2,1,0,0,0,6,0,0,6,2,1,0,0,0,0,85,1,12,2,1,0,1,0,0,0,2,4,4,38.5,1,42500,0,2317,1917,1917,11212,0.44
1,1,6,2,1,0,0,0,6,0,0,0,10,0,1,1,4,3,17,0,0,7,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,21,0,7,4,1,0,0,0,0,0,1,1,2,81,1,32500,0,1040,1040,416,5606,0.63
5,3,5,4,2,2,1,0,6,2,0,1,7,0,1,2,4,3,12,1,3,7,2,3,2,2,2,2,1,1,0,0,2,1,1,0,0,7,1,0,0,0,0,3,1,0,0,23.5,1,22,3,0,0,0,0,0,1,1,5,4,38.75,1,130000,0,3360,2656,1648,12684,0.51
6,4,1,2,2,1,1,0,3,4,0,0,10,1,1,2,3,3,12,0,5,3,3,4,3,2,8,8,1,1,0,0,2,1,0,0,0,6,0,1,6,3,0,4,3,0,0,26.5,1,18,3,1,0,0,1,1,0,5,2,2,81,1,22500,0,2658,2258,2258,13225,0.47
6,4,0,2,2,0,0,0,6,2,0,1,7,0,0,1,4,3,7,0,0,3,3,2,3,2,4,4,2,5,2,0,2,1,0,0,0,4,0,0,4,2,1,0,0,0,0,5,1,12,3,1,0,1,0,0,1,4,6,3,34,0,6250,1,870,870,870,9090,0.51
2,1,6,5,3,1,1,0,6,2,0,0,7,0,1,1,3,4,12,0,3,3,3,4,2,2,8,8,2,10,1,0,0,1,0,0,1,7,0,0,7,2,1,1,1,1,0,13,0,30,4,1,0,1,0,0,1,1,5,2,47.5,0,130000,0,4320,3218,3218,14431,0.51
3,4,5,2,1,0,1,0,0,0,0,1,1,0,1,1,4,3,3,0,0,3,1,3,2,2,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,31.5,0,4,1,1,0,1,0,0,1,1,1,2,58.5,0,32500,0,1510,370,0,5452,0.45
4,3,6,3,1,1,1,1,1,2,0,1,7,1,1,1,3,3,3,0,0,7,3,1,2,1,4,2,0,0,0,0,0,0,0,0,0,7,0,0,7,2,0,0,0,0,0,21,1,12,3,1,0,1,0,1,1,3,5,2,56,0,8750,1,3330,2905,2930,8315,0.6
7,3,6,3,1,0,0,1,1,4,1,0,7,1,0,1,4,3,7,1,0,0,0,1,2,2,2,2,1,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,7,2,1,0,1,0,1,0,6,0,8,13.75,0,27500,1,1302,868,217,9273,0.58
2,3,6,4,1,1,1,0,6,3,0,0,7,0,1,2,4,5,12,0,3,3,2,3,2,1,4,4,1,1,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10.5,0,12,3,1,0,0,0,0,0,1,0,1,80,1,17500,0,3840,3560,0,3672,0.54
6,4,7,3,2,0,1,1,1,2,1,0,10,1,1,2,5,4,2,0,5,7,3,2,2,1,4,4,1,10,0,0,2,1,0,0,0,7,0,0,7,1,1,3,2,0,0,61,1,12,2,1,0,0,0,1,0,1,5,3,53,1,87500,0,2924,2524,2524,7146,0.6
1,1,0,2,1,0,0,0,9,1,0,0,7,0,1,1,4,3,7,1,0,0,0,3,3,3,4,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,15.5,0,12,2,1,0,0,0,0,1,2,1,4,37.75,1,62500,0,1000,1000,750,15621,0.5
6,1,5,2,1,0,0,1,1,2,0,0,7,1,0,1,4,3,2,0,0,3,3,2,2,1,4,4,1,2,0,0,2,1,0,0,1,4,0,1,4,3,0,0,0,0,0,10.5,0,12,4,0,0,1,1,1,2,1,2,5,19,0,27500,1,899,899,899,10128,0.42
2,3,5,3,2,0,1,0,1,1,1,0,1,0,0,1,5,4,2,0,3,7,3,2,3,2,4,4,1,2,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,8,1,30,2,1,0,1,0,0,0,6,2,3,15.666666666666666,0,27500,0,1710,437,0,3149,0.56
4,2,5,2,2,0,1,1,3,1,0,0,1,1,1,1,4,3,7,0,2,3,3,1,3,2,4,4,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,2,2,0,0,10.5,1,7,3,1,0,1,0,1,0,1,2,1,70,1,22500,0,3304,2651,2651,8104,0.52
5,1,2,2,2,0,0,1,6,4,0,1,5,1,1,1,1,3,12,1,3,7,3,3,3,2,12,12,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,2,0,0,0,0,4,4,1,0,1,1,1,0,1,2,2,67.5,1,12500,1,961,961,0,10742,0.4
1,1,0,1,1,0,0,0,1,2,0,0,5,0,0,1,4,2,12,0,0,0,0,1,2,2,4,4,2,2,2,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,7.5,0,4,4,1,0,0,0,0,1,1,5,2,27.5,0,72500,0,385,257,128,1496,0.6
6,4,8,4,2,1,1,1,3,2,1,0,7,1,1,2,5,4,2,0,3,3,3,4,3,2,4,8,3,2,1,2,2,1,0,0,0,8,0,0,8,3,0,6,3,1,0,31.5,0,18,3,1,0,0,0,1,1,1,3,3,42,0,130000,0,2727,2077,2077,21546,0.44
3,2,5,2,1,0,0,1,6,4,0,0,7,1,1,1,4,4,12,0,0,0,0,3,2,1,8,8,2,5,1,0,0,1,0,0,1,3,0,0,5,1,1,1,2,1,0,33,0,12,2,1,0,1,0,1,1,1,1,4,23.25,0,12500,1,1518,911,1518,10517,0.4
5,3,5,2,1,0,0,1,16,4,0,0,10,1,1,2,5,4,17,1,0,16,0,3,2,1,12,12,0,0,0,0,0,0,0,0,0,4,0,1,4,1,0,0,0,0,0,7.5,0,4,2,0,0,1,1,1,0,2,1,7,18.428571428571427,0,12500,1,840,840,840,18491,0.37
3,4,5,2,1,0,0,0,6,1,0,1,3,0,0,1,4,3,7,0,0,1,3,2,3,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,0,0,0,0,1,1,1,5,17,0,32500,1,936,0,0,3865,0.35
