YEARMADERANGE,WALLTYPE,ROOFTYPE,PRKGPLC1,BEDROOMS,DEFROST,SIZRFRI1,NUMFREEZ,HEATROOM,STOVENFUEL,NCOMBATH,NHAFBATH,OVENUSE,AMTMICRO,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,AGERFRI1,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,BATTOOLS,INTERNET,WELLPUMP,AQUARIUM,STEREO,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF,MEANAGE,LIGHTS
6,3,5,1,4,1,3,0,10,5,2,2,9,2,0,7,1,1,2,3,12,8,7,3,3,2,1,4,4,2,10,1,0,0,1,0,0,0,0,0,10,3,1,5,3,1,0,0,22,4,1,0,1,0,1,1,1,3,5,0,82500,0,4100,3700,3700,15807,0.51,17.8,68.5
3,1,5,0,1,0,3,0,3,1,1,0,9,4,0,7,0,1,1,4,2,0,0,0,3,3,2,8,12,1,2,0,0,2,0,0,0,1,0,0,0,0,0,2,3,0,0,1,2,2,1,0,1,0,0,1,1,2,1,0,57500,0,754,754,251,3310,0.51,43,26.5
3,7,2,0,2,0,2,0,0,5,1,0,6,2,0,5,1,0,1,1,17,0,0,0,1,3,2,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,3,0,0,0,1,1,1,2,2,3,0,67500,0,784,0,196,12454,0.41,19,42.5
2,4,5,0,2,0,4,0,0,5,1,0,16,0,1,10,1,1,1,1,7,0,0,0,3,3,3,4,8,3,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,1,0,0,1,1,1,4,3,0,82500,0,791,0,395,5129,0.53,27.333333333333332,13
1,3,5,0,3,0,4,0,4,1,2,0,0,0,1,1,0,0,1,4,2,0,3,3,0,0,2,0,0,2,8,10,0,2,1,0,0,0,0,0,0,0,0,4,3,1,0,0,7,2,1,0,1,0,0,1,1,4,1,0,110000,0,2840,1136,284,9177,0.5,51,57
5,1,6,1,4,1,4,0,8,5,2,1,3,4,0,18,1,1,1,3,7,0,3,3,2,3,2,2,1,1,1,0,0,0,1,0,0,0,0,1,8,3,0,3,1,0,0,0,12,3,0,0,1,1,1,0,2,2,2,1,130000,0,3200,2950,2950,15580,0.43,65.5,21
3,4,5,0,3,0,2,0,6,5,1,1,9,1,1,7,1,0,1,4,22,0,7,3,4,3,2,2,4,0,0,0,0,0,0,0,0,0,0,1,6,3,1,4,2,0,0,1,12,3,0,0,1,1,1,1,1,2,4,0,57500,0,2064,2064,2064,15694,0.42,17.75,18.5
5,3,5,1,4,1,4,0,9,5,3,1,9,2,0,7,1,1,1,3,12,8,7,3,3,2,2,8,8,3,5,10,1,2,1,0,0,0,1,0,9,3,1,4,2,1,0,0,12,3,1,0,0,0,1,1,1,8,2,0,72500,0,4506,2954,2954,11836,0.51,50,31.5
6,2,6,1,3,0,3,1,6,5,2,1,6,1,0,10,1,1,1,4,22,3,3,3,2,3,3,4,4,0,0,0,0,2,0,1,0,0,0,1,6,2,0,0,0,0,0,1,7,4,0,0,0,1,1,0,1,2,2,1,52500,0,2756,1946,1946,10527,0.69,67.5,48
8,3,5,0,2,1,3,0,4,5,2,0,6,3,1,7,1,1,1,4,3,8,7,2,1,2,1,4,4,1,1,0,0,0,1,0,0,0,1,1,4,2,0,3,1,0,0,1,4,3,0,0,1,1,1,1,1,5,4,0,52500,0,1276,1276,1276,14823,0.52,19,34
1,5,6,0,2,0,3,0,6,1,1,0,1,3,1,5,0,0,1,4,12,0,16,3,1,1,1,8,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,12,2,1,0,0,0,0,2,1,3,1,0,17500,0,2085,1008,0,2301,0.58,55,13
4,2,5,1,4,1,4,0,6,5,2,0,6,1,1,10,1,0,1,4,17,0,7,2,3,3,2,8,12,3,5,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,12,4,1,0,0,0,1,1,1,4,4,0,52500,0,2394,1496,0,7401,0.59,33,7.5
7,3,6,1,4,1,4,0,8,1,3,0,6,2,1,1,0,1,2,4,7,8,3,3,3,2,2,4,8,2,5,5,0,2,1,0,0,0,0,0,8,1,1,1,3,0,0,1,12,4,1,0,1,0,0,1,1,5,4,0,92500,0,2900,2200,2200,10898,0.61,31.5,10
1,3,5,0,5,1,4,0,5,-2,2,1,6,3,1,10,1,1,4,4,12,0,7,2,5,2,1,8,8,4,5,5,5,0,1,0,0,1,1,0,5,3,1,1,1,0,0,1,12,2,1,0,1,0,1,1,1,2,7,1,52500,0,3741,1247,1496,12946,0.59,42.714285714285715,29
1,4,5,0,1,0,4,0,1,1,1,0,1,1,0,7,0,0,1,4,7,0,7,3,2,3,2,4,4,1,5,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,7,4,1,0,1,0,0,2,4,3,6,0,47500,0,776,388,0,3608,0.37,27,5
6,2,3,0,1,0,4,0,4,5,0,1,6,3,0,5,1,1,1,4,2,0,3,2,1,2,1,4,4,1,2,0,0,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,4,4,0,0,0,1,1,0,1,1,2,0,12500,1,1280,1280,320,8043,0.44,54.5,31.5
3,3,3,0,3,0,4,1,7,2,2,0,1,2,1,5,0,1,1,5,7,3,3,2,2,2,1,12,12,1,1,0,0,2,1,0,0,0,0,0,7,1,0,6,2,1,0,0,18,4,0,0,1,0,0,1,1,2,1,0,67500,0,2400,2400,2400,18172,0.54,64,45
2,3,5,0,2,1,4,0,5,5,1,0,3,4,0,5,1,0,1,3,7,0,3,3,3,2,2,8,8,1,2,0,0,0,1,0,1,0,0,1,5,2,0,0,0,0,0,0,12,3,0,0,1,1,1,0,2,1,3,0,3750,1,1650,825,825,8256,0.54,17.333333333333332,5
1,2,8,0,4,0,4,0,9,1,2,0,9,1,0,7,0,1,2,3,2,2,3,3,2,2,2,8,8,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,22,2,1,0,0,1,1,1,1,2,2,0,42500,0,5730,3820,849,12990,0.48,50,31.5
2,3,5,0,4,0,3,0,6,2,1,0,6,3,0,5,0,1,1,4,17,0,1,3,3,2,1,12,12,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,0,0,1,1,0,0,1,3,2,1,17500,1,2673,2673,594,10391,0.49,43,22.5
4,7,3,0,3,0,3,0,0,5,1,1,1,1,0,7,1,0,2,3,7,0,3,2,2,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,6,3,1,0,0,0,0,0,12,3,0,0,0,1,1,1,1,2,5,0,27500,1,1740,0,1740,23071,0.39,21.6,5
4,1,5,0,2,0,4,0,5,1,1,1,1,3,1,10,0,1,1,3,17,3,7,3,2,2,2,4,8,1,2,0,0,2,1,0,0,1,0,0,0,0,0,2,3,1,0,0,12,4,1,0,1,0,0,0,1,2,2,1,82500,0,1920,960,0,7039,0.57,61.5,33
4,4,5,1,2,0,4,0,5,1,1,0,6,2,0,5,0,1,1,3,12,0,3,3,3,3,1,4,12,1,2,0,0,2,1,0,0,0,0,0,5,3,0,2,1,0,0,0,22,2,1,0,0,0,0,0,1,2,3,0,37500,0,1295,1045,1045,10370,0.54,33.333333333333336,18.5
7,1,5,1,3,0,4,1,5,5,2,0,6,3,0,10,1,0,1,1,7,1,7,3,4,2,2,12,12,2,1,1,0,6,1,0,0,1,0,1,5,2,1,4,2,0,0,1,18,4,0,0,1,1,1,2,2,2,3,1,32500,0,2226,1826,1826,12383,0.41,46.666666666666664,0
4,5,5,0,2,1,2,0,1,1,1,0,0,4,1,7,0,0,1,4,22,0,0,0,1,2,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,0,1,0,0,1,4,3,3,0,52500,0,886,222,0,3479,0.41,27,0
6,4,1,1,3,0,5,0,6,1,3,1,6,4,1,7,0,1,1,3,2,3,7,3,4,3,2,2,2,2,2,1,0,2,1,0,0,1,0,0,6,2,1,0,0,0,0,1,4,4,1,0,0,0,0,0,1,5,2,1,67500,0,2446,2046,2046,12388,0.46,80,29
2,3,6,0,1,1,3,0,4,5,1,0,6,4,0,10,1,1,1,4,12,0,0,0,1,2,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,1,0,4,1,1,1,27500,0,1088,544,0,2036,0.53,71,8
4,3,5,0,4,0,4,1,8,5,2,0,6,2,0,7,1,1,1,4,12,2,3,2,3,3,3,4,4,1,2,0,0,2,1,0,0,0,0,0,6,3,1,3,3,1,0,1,12,4,1,0,0,0,1,0,1,2,2,1,37500,0,2112,1584,792,8456,0.63,64,5
5,6,5,1,4,0,5,0,7,1,2,1,3,2,0,5,0,1,1,3,2,8,7,3,2,3,1,4,4,2,2,2,0,0,1,0,0,0,0,0,7,3,0,3,1,1,0,1,12,4,1,0,1,0,0,1,1,5,5,0,67500,0,3224,2824,2824,17794,0.48,17.8,0
4,3,6,0,1,1,3,0,3,5,1,0,6,4,0,10,1,1,1,4,7,0,0,0,2,3,1,4,4,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,0,0,1,1,1,2,1,1,1,0,12500,1,1540,1540,513,10096,0.73,54,2.5
2,2,5,0,4,1,3,0,7,1,2,0,9,3,0,7,0,1,2,3,3,3,13,2,3,3,4,8,8,3,2,1,1,0,1,0,1,1,0,0,0,0,0,2,1,1,1,1,30,2,1,0,1,0,0,1,1,3,2,0,42500,0,2120,1988,0,14074,0.59,35,8
7,3,5,1,4,1,4,0,7,5,2,0,9,3,0,7,1,0,3,3,7,2,7,3,6,2,2,4,4,2,2,2,0,2,1,0,0,1,1,0,7,1,1,2,2,0,0,1,12,3,1,0,1,0,1,1,1,3,2,0,77500,0,4915,4265,4265,7436,0.58,34.5,21
3,7,1,0,3,0,5,1,0,5,2,0,0,2,0,5,1,1,1,3,17,0,1,2,2,3,3,4,1,2,1,1,0,0,1,0,0,0,0,1,8,3,1,4,2,1,0,0,7,4,0,0,0,1,1,1,4,7,1,0,110000,0,1806,0,1806,13512,0.4,59,10.5
4,1,5,1,3,0,5,1,8,-2,2,0,3,1,0,7,1,0,1,1,12,3,3,3,2,3,1,12,12,0,0,0,0,10,0,0,0,0,0,1,8,3,0,4,3,1,0,0,12,4,0,0,1,1,1,0,1,2,2,1,57500,0,2460,2060,2060,20593,0.55,69,27.5
1,2,5,0,1,0,3,1,3,1,1,0,1,3,1,10,0,1,1,1,3,0,3,0,2,2,1,4,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,1,1,2,0,8750,1,524,524,175,3673,0.56,56,2.5
2,2,6,1,4,1,5,0,11,1,2,0,9,2,0,7,0,1,1,3,7,3,3,3,2,1,1,2,4,3,5,2,1,0,1,0,0,1,0,0,11,2,1,1,2,0,0,0,18,3,1,0,0,0,0,1,1,5,3,0,130000,0,2592,2192,2192,8538,0.64,37.333333333333336,18
4,3,6,1,3,1,4,0,5,1,2,0,3,3,0,7,0,1,1,4,12,3,3,3,1,2,2,4,8,1,2,0,0,2,1,0,0,0,0,0,5,1,1,4,2,1,0,1,4,3,1,0,0,0,0,1,1,4,1,0,42500,0,2241,1841,1841,3106,0.58,61,23.5
2,3,6,0,3,0,4,0,5,5,1,0,16,2,0,10,1,0,1,4,3,0,7,3,4,2,1,2,12,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,1,0,0,0,1,1,1,2,4,0,27500,1,1464,1464,293,4844,0.51,15.25,5
5,3,5,0,3,0,3,0,6,5,2,0,9,2,0,7,1,0,1,4,3,0,7,3,2,2,2,4,4,1,5,0,0,2,1,0,0,0,0,1,6,1,1,1,3,0,0,1,7,4,0,0,1,1,1,2,2,4,3,0,27500,0,1362,1362,1362,13374,0.46,29,21
6,2,6,1,3,0,4,0,6,5,2,0,3,4,0,7,1,1,2,3,3,8,7,3,3,1,1,4,4,1,1,0,0,2,1,0,0,0,1,0,6,3,0,4,3,1,0,0,12,2,1,0,0,0,1,2,1,5,4,0,77500,0,3799,3399,3399,11850,0.57,32.5,30
3,1,5,0,1,0,2,0,3,5,1,0,1,2,0,1,1,0,1,4,2,1,0,0,1,2,1,4,2,1,10,0,0,0,0,0,0,0,0,1,3,3,0,1,3,0,0,0,2,3,0,0,1,1,1,1,1,3,1,0,2000,1,559,559,559,8672,0.51,28,5
4,1,1,0,3,0,3,1,5,5,1,1,6,4,0,7,1,0,1,4,3,0,7,3,4,3,1,2,12,1,5,0,0,2,1,0,0,1,0,1,5,3,0,1,0,0,0,1,7,3,1,0,0,1,1,1,2,3,3,0,22500,1,827,827,827,12764,0.45,19.333333333333332,34.5
7,1,5,0,1,0,3,0,2,1,1,0,0,0,0,10,0,0,1,4,7,0,0,0,1,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,4,1,2,1,17500,1,446,446,446,701,0.53,79,34.5
8,1,5,0,3,1,3,1,6,5,2,1,9,2,0,7,1,0,1,1,3,0,7,3,3,2,1,8,12,1,2,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,1,7,3,0,0,1,1,1,0,2,3,5,1,3750,1,2083,2083,2083,18467,0.38,29.4,0
4,1,6,0,2,0,3,1,4,5,1,0,16,2,0,7,1,0,1,4,12,0,3,2,2,2,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,7,3,1,0,0,0,1,1,1,2,2,0,27500,0,1296,864,216,3454,0.64,22,0
6,3,2,0,3,0,3,0,6,5,2,1,3,3,0,7,1,1,2,3,12,2,7,3,3,2,3,2,4,0,0,0,0,6,0,0,0,0,0,1,6,3,1,1,3,1,0,0,12,3,0,0,1,1,1,1,1,2,2,0,32500,0,1960,1960,1960,19141,0.42,33.5,71
2,3,6,0,1,1,3,0,4,1,1,0,3,4,0,7,0,0,1,4,7,0,3,3,1,1,2,1,2,1,1,0,0,2,0,0,0,0,0,0,4,1,1,0,0,1,0,0,7,4,1,0,1,0,0,1,1,3,1,0,22500,0,1440,720,720,3818,0.44,48,40.5
8,3,5,1,4,1,5,3,11,-2,3,1,6,3,0,5,0,1,3,3,3,3,7,3,2,3,2,4,4,3,5,2,2,2,1,0,0,0,1,0,11,3,1,5,3,0,0,1,30,4,0,0,0,0,1,1,1,6,4,0,130000,0,5807,5157,3899,11951,0.5,31,42.5
1,2,5,0,3,0,3,0,6,5,1,0,9,2,0,7,1,0,2,1,7,0,3,3,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,1,0,1,5,1,1,47500,0,1400,1400,0,2552,0.54,64,28.5
6,3,5,1,3,0,5,1,6,2,2,0,3,3,1,5,0,1,1,2,2,2,3,0,2,3,2,2,2,2,2,1,0,0,1,1,0,1,0,0,0,0,0,2,2,1,1,1,18,4,0,0,0,0,0,1,1,5,2,0,92500,0,2607,2607,0,7318,0.58,49.5,26
2,2,2,0,3,1,4,0,3,5,1,0,3,2,1,5,1,1,1,4,2,0,0,0,4,2,1,12,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,0,0,0,12,2,0,0,1,1,1,1,2,1,4,0,3750,1,1293,776,776,9683,0.46,18.25,31.5
2,1,4,1,3,0,4,0,6,1,2,0,6,2,1,10,0,1,2,3,7,3,7,3,3,3,2,4,4,2,5,1,0,0,1,0,0,1,0,0,6,3,0,4,2,1,0,0,18,2,1,0,1,0,0,1,1,5,4,0,97500,0,2518,2268,2268,17471,0.37,17.75,36
3,2,2,0,5,1,4,1,10,1,2,0,6,2,0,5,0,1,2,3,12,5,3,3,1,2,1,2,2,1,1,0,0,10,1,0,0,1,0,0,0,0,0,1,2,0,1,0,7,4,1,0,1,0,0,1,1,5,4,0,110000,0,2588,2588,0,17395,0.68,32.5,63
2,4,5,1,4,1,3,0,6,1,2,0,1,3,0,5,0,1,1,4,12,0,1,3,2,2,1,4,8,1,5,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,1,18,4,1,0,1,0,0,1,1,5,1,0,57500,0,2200,1543,0,3266,0.44,58,18.5
6,3,5,1,4,0,5,0,11,1,3,1,6,2,0,5,0,1,1,3,2,3,7,3,3,2,2,2,8,2,5,5,0,0,1,0,0,1,1,0,11,1,1,1,1,0,0,0,12,4,1,0,1,0,0,1,2,5,5,0,97500,0,3772,3522,3522,11850,0.49,26,2.5
7,2,5,0,1,0,3,0,2,5,1,1,0,3,1,3,1,0,1,4,7,0,3,2,2,2,1,2,2,0,0,0,0,2,0,0,0,1,1,1,2,1,0,0,0,0,0,0,4,3,1,0,1,1,1,0,1,2,1,1,3750,1,444,296,296,6199,0.55,85,0
6,3,3,0,3,1,2,0,6,5,2,0,6,3,0,7,1,1,1,1,3,0,13,3,3,2,2,4,8,3,5,2,1,2,0,0,0,0,0,1,0,0,0,2,3,0,0,0,12,3,0,0,1,1,1,0,1,3,4,0,27500,1,980,980,490,4052,0.55,16,47.5
6,3,5,1,3,0,4,1,7,1,2,1,3,2,0,7,0,1,2,5,17,1,1,3,3,2,2,4,4,1,5,0,0,0,1,0,0,0,1,0,7,3,1,0,0,1,0,0,22,4,1,0,0,0,0,0,1,3,1,1,87500,0,4301,3901,3901,7147,0.59,78,2.5
1,1,5,0,2,0,3,0,4,1,1,0,1,4,0,10,0,0,1,4,2,0,3,0,3,2,1,8,8,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,1,2,2,2,0,67500,0,674,674,337,4730,0.62,29,56
3,2,6,1,3,1,4,1,9,5,1,1,9,2,0,18,1,0,2,4,7,8,7,3,5,2,1,12,12,1,2,0,0,6,1,1,0,1,0,0,0,0,0,1,3,1,1,1,12,3,1,0,0,0,1,2,1,5,5,0,97500,0,2103,1374,199,10511,0.56,24.6,10.5
7,4,5,1,2,0,3,0,3,1,2,1,6,3,0,5,0,0,1,4,7,3,3,3,3,3,5,4,8,2,2,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,1,12,4,1,0,0,0,0,1,1,5,2,0,130000,0,1432,1182,0,4783,0.6,41.5,16
8,2,7,1,3,0,4,0,6,-2,2,1,1,2,0,7,1,1,1,3,7,8,7,2,2,3,2,2,2,1,2,0,0,0,1,0,0,1,0,0,6,1,1,0,0,0,0,1,12,3,1,0,1,0,1,1,1,5,2,0,130000,0,6136,2073,2073,11775,0.62,57,44.5
4,4,5,1,3,1,4,1,6,1,2,0,9,3,0,10,0,1,2,4,7,3,3,2,6,3,2,8,8,3,10,8,1,2,1,0,0,1,0,0,6,3,0,3,3,1,0,0,12,2,1,0,1,0,0,1,1,5,3,0,42500,0,2560,2160,2160,12827,0.47,37.666666666666664,67.5
7,1,5,1,3,0,5,0,7,-2,3,1,3,3,0,7,0,1,1,3,7,5,7,3,3,3,2,4,4,3,5,5,1,0,1,0,0,1,0,0,7,3,0,3,2,0,0,0,22,4,1,0,0,0,1,0,1,5,4,1,130000,0,3641,2991,2991,20358,0.38,61.5,0
1,7,5,0,3,0,4,0,5,1,2,0,1,4,0,10,0,0,1,4,3,0,0,0,3,2,1,4,4,0,0,0,0,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,12,3,1,0,0,0,0,0,2,2,1,1,12500,1,1190,1190,1190,4605,0.43,84,16
2,4,2,1,5,1,4,0,9,5,3,0,9,3,1,18,1,1,2,3,7,5,7,3,2,3,2,4,4,5,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,3,1,0,0,0,1,1,4,7,6,0,130000,0,2937,2537,0,9966,0.51,24.5,45
4,3,3,0,3,1,2,0,4,5,1,1,3,3,0,10,1,1,3,4,12,0,7,3,3,3,2,12,12,0,0,0,0,6,0,0,0,0,0,1,5,3,0,2,1,0,0,0,7,4,0,0,1,1,1,2,1,2,3,1,42500,0,1152,922,1152,21875,0.41,68,48.5
4,3,2,0,2,0,3,0,4,1,1,0,16,1,1,10,0,1,1,4,7,0,0,0,2,2,2,4,4,1,10,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,2,1,0,1,0,0,1,2,8,3,0,57500,0,1569,1569,392,2586,0.72,22,0
4,1,3,0,4,0,4,1,10,-2,2,0,6,2,0,10,1,0,2,3,12,8,13,3,0,0,2,0,0,4,5,2,1,6,1,0,0,1,0,1,10,3,1,4,3,1,0,0,18,2,0,0,1,1,1,0,1,5,5,0,130000,0,2403,2403,2403,17752,0.42,28.8,49
2,2,6,1,3,1,3,1,7,5,2,1,9,2,1,18,1,1,1,5,7,3,1,3,1,2,1,2,4,4,10,8,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22,3,1,0,0,0,1,1,1,6,2,0,97500,0,3120,1940,0,4744,0.51,58,57
5,3,5,0,2,0,4,0,5,1,2,1,9,3,0,5,0,1,1,4,7,8,7,3,1,2,1,8,12,2,5,1,0,0,1,0,0,0,1,0,5,3,0,1,3,1,0,1,4,2,1,0,1,0,0,1,1,5,5,0,67500,0,1600,1600,1600,15933,0.5,21.2,25
1,2,5,1,3,0,4,0,7,5,3,1,6,3,1,5,1,1,1,5,2,8,7,3,2,3,2,1,4,2,2,5,0,2,1,0,0,1,0,0,7,3,0,0,0,1,0,0,30,3,0,0,0,0,1,0,1,7,4,0,130000,0,4817,4817,4567,13345,0.57,32.5,28.5
6,3,3,0,3,0,4,1,5,5,2,0,9,1,0,7,1,1,2,1,17,0,3,3,2,2,3,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,7,3,0,0,1,1,1,1,1,1,2,0,27500,0,980,980,392,20682,0.45,49.5,5
1,3,6,0,2,1,4,1,5,5,1,1,1,2,0,18,1,1,3,3,3,0,7,2,4,2,1,12,12,1,2,0,0,6,1,0,0,0,0,0,0,0,0,3,3,1,0,1,12,4,1,0,1,0,1,0,1,1,2,1,32500,0,1047,1047,419,16598,0.54,61.5,31.5
4,1,5,0,3,0,4,1,6,5,1,1,6,4,0,5,1,1,1,3,3,2,7,1,3,3,4,4,8,3,10,2,1,2,1,0,0,1,1,1,6,3,0,4,3,1,0,1,7,3,0,0,1,1,1,1,2,6,4,0,72500,0,1782,1782,1782,21568,0.4,21,83.5
7,3,6,1,4,0,4,1,9,5,3,1,1,4,1,18,1,0,1,3,7,3,3,3,4,3,4,8,12,3,5,1,1,2,1,0,0,1,0,0,9,3,0,3,2,0,0,1,12,4,1,0,0,0,1,1,2,6,3,0,87500,0,3431,3031,3031,11176,0.55,35,42
1,2,5,0,2,1,4,0,5,5,1,0,3,4,1,10,1,0,1,4,3,0,1,3,2,1,1,4,2,2,8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12,3,1,0,0,1,1,0,2,5,1,0,8750,1,1188,1188,0,3317,0.57,31,2.5
7,3,5,0,6,0,4,1,10,5,4,0,9,1,1,10,1,0,2,4,7,1,1,3,7,3,2,4,8,1,5,0,0,0,1,0,0,1,0,1,5,1,1,10,3,1,0,0,12,3,1,0,1,1,1,2,6,2,4,0,12500,1,2965,2965,1483,40056,0.46,31,23.5
5,3,5,1,3,0,3,1,7,5,1,1,6,4,0,5,1,0,1,4,2,1,13,3,2,3,1,8,12,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,1,0,0,12,3,0,0,1,1,1,0,1,7,7,0,27500,1,4536,2705,2228,27349,0.53,25.142857142857142,45
6,3,5,1,3,1,3,0,9,5,3,1,6,2,0,7,1,1,3,4,12,3,7,3,6,3,2,4,2,3,10,1,1,10,1,0,0,1,1,0,9,3,1,8,3,1,0,1,18,3,0,0,1,1,1,1,1,4,2,0,92500,0,4296,3416,2936,26267,0.54,48,7.5
6,3,5,1,4,1,3,0,7,5,2,1,9,2,1,7,1,0,1,3,7,5,7,2,2,3,2,1,1,0,0,0,0,2,0,0,0,1,0,1,7,3,1,0,0,0,0,1,7,3,1,0,0,1,1,1,1,3,4,0,42500,0,2160,1760,1760,5260,0.53,15.25,0
5,1,5,0,3,1,5,1,6,5,1,1,6,2,1,7,1,0,1,5,3,3,7,3,4,2,2,4,8,1,1,0,0,2,1,0,0,0,0,1,6,3,1,2,3,1,0,1,12,3,0,0,1,1,1,1,2,2,2,0,47500,0,1872,1872,1872,15789,0.45,54.5,16
3,4,5,0,1,0,3,0,0,1,1,0,3,2,1,5,0,1,1,4,7,0,0,0,1,2,1,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,0,0,0,0,1,1,5,2,0,72500,0,483,0,0,2337,0.37,27.5,18
1,3,5,1,3,0,4,1,8,5,1,0,3,2,0,5,1,1,1,4,3,0,0,0,2,1,2,4,4,1,5,0,0,2,1,0,0,1,0,1,0,0,0,2,1,1,0,0,30,3,0,0,0,1,1,0,2,2,6,1,17500,1,4480,4230,990,7973,0.58,33,24
7,4,1,1,4,1,4,0,7,5,2,0,6,3,1,7,1,1,1,3,7,5,3,3,3,3,4,4,4,2,10,5,0,0,1,0,0,1,0,1,7,3,1,5,1,0,0,1,4,3,0,0,1,1,1,0,1,5,2,0,130000,0,2401,2001,2001,19467,0.41,39,109.5
6,3,6,1,3,1,4,2,7,5,3,0,9,4,1,7,1,1,1,3,3,5,3,3,2,3,2,2,2,1,1,0,0,2,1,0,0,0,0,1,7,3,0,2,3,1,0,0,18,3,0,0,1,1,1,1,1,2,2,0,57500,0,3456,3456,3456,17854,0.45,48.5,18.5
1,3,6,0,3,0,4,1,9,2,1,0,6,2,0,7,0,1,1,3,3,8,13,3,4,2,2,4,4,2,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,22,3,0,0,1,0,0,1,1,4,4,0,97500,0,3960,2640,587,10767,0.59,33,15.5
5,4,5,1,4,1,4,0,6,1,3,0,1,4,0,10,0,1,1,3,3,0,7,1,2,2,2,2,8,1,1,0,0,0,1,0,0,0,0,0,6,1,1,0,0,1,0,1,12,4,1,0,1,0,0,2,1,1,4,0,27500,1,1958,1558,1558,6204,0.36,32,55.5
8,3,7,0,5,1,5,0,11,-2,6,0,3,3,1,7,0,1,2,3,2,5,3,3,3,3,3,2,4,2,10,10,0,2,1,0,0,1,0,0,11,1,1,0,0,0,1,1,30,4,1,0,0,0,0,1,4,6,6,0,130000,0,3783,3783,3783,16187,0.39,35.5,5
4,2,1,1,2,1,3,0,5,1,1,0,1,3,1,5,0,0,1,4,7,0,1,3,3,3,4,8,12,1,5,0,0,2,1,0,0,0,0,1,4,2,0,0,0,1,0,0,12,3,1,0,0,1,0,1,1,2,1,0,2000,1,1950,1700,1360,18808,0.56,26,7.5
1,2,5,0,3,0,5,0,8,5,2,2,6,2,0,5,1,1,1,1,2,1,7,2,3,3,2,2,2,1,1,0,0,2,1,0,0,1,0,0,8,1,1,2,1,1,0,0,22,4,1,0,0,0,1,1,1,3,2,0,92500,0,2568,2568,1800,6127,0.51,44,7.5
4,3,5,0,2,1,4,0,4,5,1,0,6,3,0,10,1,0,1,4,3,0,0,0,3,2,1,12,12,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,0,1,4,3,0,0,1,1,1,0,1,3,4,1,22500,1,810,810,0,10157,0.55,24.75,18.5
