YEARMADERANGE,WALLTYPE,ROOFTYPE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
5,1,5,2,1,1,0,1,6,4,0,1,3,1,0,1,1,3,12,0,2,7,2,2,2,1,2,4,3,1,1,1,1,0,0,1,0,4,0,0,4,3,0,3,3,1,0,10.5,1,7,4,1,0,0,0,1,1,1,3,1,51.0,0,32500,0,2304,2304,2304,6039,0.43
4,1,0,2,1,0,0,1,9,2,0,0,7,1,0,1,1,5,7,0,0,0,0,1,2,1,4,12,1,8,0,0,1,0,0,1,2,4,0,1,0,0,0,3,1,0,0,25.0,0,4,3,0,0,1,1,1,1,2,2,1,54.0,0,17500,0,677,677,169,7958,0.49
3,3,2,4,2,0,0,1,16,4,1,1,5,1,1,1,4,4,12,1,5,7,3,2,2,3,4,4,1,1,0,0,1,0,0,0,6,9,0,0,0,0,0,4,2,0,0,21.0,1,22,4,0,0,0,0,1,1,1,6,4,21.75,0,110000,0,2636,1766,785,9822,0.52
1,1,2,4,2,1,0,0,16,1,0,0,0,0,1,2,4,4,7,0,8,3,3,4,3,2,4,4,2,1,2,0,1,0,0,0,6,9,0,0,0,0,0,2,2,0,0,21.0,0,7,4,1,0,0,0,0,0,1,2,4,26.5,0,130000,0,2821,2022,1074,6537,0.57
6,0,5,3,2,2,0,0,6,2,1,0,7,0,1,2,3,4,17,0,3,3,2,4,3,4,8,8,1,2,0,0,1,0,0,1,10,8,0,0,7,3,1,4,3,1,0,2.5,1,7,4,0,0,0,0,0,0,1,5,2,72.5,1,52500,0,2261,2261,1978,9804,0.47
1,2,5,2,1,0,0,0,6,2,1,0,7,0,1,1,4,3,7,1,0,7,1,2,2,1,1,4,1,2,0,0,1,0,0,0,2,5,0,0,0,0,0,4,2,1,0,7.5,0,18,4,1,0,0,0,0,2,1,5,2,24.0,0,2000,1,1416,1416,0,7948,0.59
5,2,5,4,2,0,1,0,1,2,1,0,1,0,1,1,3,4,22,0,2,3,3,3,3,2,4,4,3,5,1,1,1,0,0,1,2,9,1,0,9,3,0,5,1,1,0,35.5,0,7,4,1,0,0,0,0,1,1,7,3,58.333333333333336,1,92500,0,3976,1938,1938,12232,0.54
5,2,5,5,2,0,0,1,0,3,1,1,10,1,0,2,3,4,2,1,5,7,3,5,2,2,12,12,1,2,0,0,1,1,0,0,2,9,0,1,9,3,1,3,3,0,0,47.5,0,18,3,0,0,0,1,1,1,1,2,4,57.75,1,130000,0,1920,1920,1920,18249,0.49
1,1,5,3,1,0,0,0,1,1,0,0,7,0,0,1,4,3,7,0,0,0,0,3,2,3,2,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,1,0,0,0.0,0,7,4,1,0,1,0,0,1,2,1,5,32.4,0,37500,1,2406,1155,1155,11125,0.53
1,1,3,4,2,0,0,0,16,3,0,1,5,1,1,1,5,4,2,1,8,7,3,1,2,2,2,4,1,2,0,0,1,0,0,1,0,5,0,0,0,0,0,5,1,1,0,5.0,0,18,4,0,0,0,0,1,0,1,7,1,70.0,1,72500,0,4416,2760,0,7693,0.43
2,3,5,4,1,1,0,1,9,3,1,0,5,1,0,2,4,3,7,1,3,7,3,2,3,1,4,12,2,5,2,0,1,0,0,1,2,6,1,0,0,0,0,2,3,1,0,23.5,0,12,2,1,0,1,0,1,1,1,5,2,43.0,0,97500,0,1851,1266,178,9842,0.59
5,1,0,2,1,1,0,1,6,3,1,1,7,1,0,1,4,3,7,0,2,3,3,2,3,2,4,8,3,5,5,2,1,0,0,0,2,5,0,1,5,1,0,1,2,0,0,21.0,1,4,3,0,0,1,1,1,2,2,3,2,27.5,0,37500,0,835,835,835,8072,0.45
6,1,0,2,1,0,0,1,9,3,1,0,10,1,1,2,4,3,3,0,0,0,0,3,3,3,4,2,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,1,2,0,0,10.0,1,4,4,0,0,1,1,1,2,1,3,4,18.25,0,17500,1,854,854,214,4634,0.58
1,2,6,3,1,0,0,0,1,2,0,1,3,0,0,1,4,3,17,0,0,1,3,1,1,1,1,2,2,1,1,0,1,0,0,1,2,7,0,0,0,0,0,0,0,0,0,51.0,0,12,3,1,0,0,0,0,1,1,5,1,55.0,0,62500,0,2247,2247,197,4384,0.56
3,3,0,1,1,0,0,1,9,4,1,0,10,1,1,1,4,3,7,1,0,0,0,2,2,1,2,4,1,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,15.5,0,7,1,0,0,0,0,1,1,1,4,2,33.0,0,62500,0,517,517,0,5437,0.59
8,2,5,4,3,1,1,0,6,4,1,0,10,1,0,3,5,4,3,1,5,7,2,6,1,2,8,2,2,10,8,0,1,0,0,1,10,11,1,0,11,3,1,2,1,1,0,0.0,1,30,4,1,0,0,0,1,2,1,6,4,25.75,0,110000,0,2982,2332,2332,22155,0.5
5,2,6,3,2,1,1,1,6,2,1,1,7,1,1,1,4,4,12,0,5,7,2,3,3,2,2,4,3,10,2,2,1,0,0,1,6,6,0,0,6,2,1,3,3,0,0,64.0,1,12,3,0,0,0,0,1,1,1,5,4,29.0,0,110000,0,2847,1840,1840,11649,0.53
4,4,5,3,1,0,1,0,1,4,1,1,7,0,1,2,3,4,7,0,1,7,3,3,3,2,8,8,4,5,5,5,1,0,0,1,6,3,0,0,0,0,0,0,0,0,0,2.5,0,7,2,1,0,1,0,0,0,4,3,3,43.0,0,42500,0,1798,839,0,7270,0.42
5,2,6,3,2,0,0,1,6,4,1,0,5,1,1,1,3,4,3,0,0,3,3,4,2,2,4,1,2,8,1,0,1,1,0,1,2,5,0,1,0,0,0,0,0,0,0,0.0,1,22,4,0,0,1,1,1,0,1,2,1,58.0,1,62500,0,1568,1120,0,17179,0.63
4,4,5,2,1,1,0,1,9,0,0,0,18,1,1,1,4,3,3,0,0,0,0,3,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,1,4,2,1,0,0,0,1,0,1,2,7,22.857142857142858,0,27500,1,564,0,0,7166,0.35
7,3,3,3,2,0,0,1,1,2,0,0,7,1,0,1,4,3,7,0,0,3,1,3,2,3,4,4,0,0,0,0,0,0,0,0,0,6,0,1,6,1,0,1,0,0,1,2.5,1,7,3,0,0,1,1,1,1,1,0,6,25.5,0,17500,1,1064,1064,1064,17146,0.44
2,1,4,3,2,1,1,1,9,1,0,0,5,1,1,2,1,4,12,1,1,1,3,5,2,1,8,8,0,0,0,0,0,0,0,1,0,13,0,0,5,1,0,3,1,1,0,24.0,0,18,3,1,0,0,0,1,1,2,3,2,73.0,1,37500,0,3600,3200,800,8695,0.46
1,3,5,4,1,0,1,1,0,1,0,1,1,1,0,1,4,3,12,0,0,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,2,1,0,13.0,0,22,4,0,0,0,1,1,0,1,1,1,62.0,1,17500,0,3716,2658,329,5045,0.51
6,1,5,2,1,1,0,1,16,1,0,0,10,1,0,1,4,4,2,0,0,13,3,3,3,1,12,12,1,8,0,0,1,0,0,1,2,5,0,1,5,1,0,2,2,0,0,14.5,0,7,2,0,0,1,1,1,2,6,3,4,9.5,0,6250,1,1112,1112,1112,32705,0.4
8,4,7,4,2,0,1,0,0,2,0,0,10,0,0,1,3,4,3,0,1,7,3,4,2,1,12,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0.0,0,7,4,1,0,0,0,0,1,1,1,4,32.5,0,32500,1,2450,2050,0,3557,0.52
4,1,5,3,2,0,1,1,9,2,1,1,5,1,0,1,4,3,3,0,8,7,3,3,3,2,4,4,1,2,0,0,1,0,0,0,2,6,0,1,6,3,0,4,1,1,0,28.5,0,7,4,0,0,1,1,1,1,1,5,4,19.75,0,110000,0,1189,939,939,11905,0.49
5,1,0,1,1,0,0,1,3,4,1,0,18,1,1,1,4,4,7,0,0,0,0,1,2,1,8,4,1,2,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,10.5,0,4,2,0,0,1,1,1,0,1,3,2,43.5,1,3750,1,459,459,153,9515,0.52
4,1,5,3,2,0,0,1,6,2,0,0,3,1,1,1,4,4,2,0,0,7,3,2,2,1,4,12,2,5,2,0,1,0,0,0,2,7,0,1,7,3,0,1,1,1,0,30.5,0,12,3,0,0,1,1,1,1,2,3,2,41.0,1,87500,0,1479,1479,1479,16683,0.46
7,4,2,4,2,0,1,1,9,1,0,1,7,1,1,1,3,4,7,0,3,3,3,2,3,1,4,2,1,5,0,0,1,0,0,1,2,5,0,1,5,2,0,0,0,0,0,0.0,1,7,3,0,0,1,1,1,1,1,2,3,23.0,0,32500,0,2100,1700,1700,14554,0.38
5,3,3,2,1,0,0,0,6,2,1,1,5,0,1,2,4,3,7,0,0,3,3,2,2,1,4,8,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,1,1,1,0,21.0,0,7,3,0,0,0,1,0,0,1,1,1,75.0,1,12500,1,897,897,0,8075,0.5
1,1,5,3,1,1,0,0,9,4,0,0,10,0,1,1,4,4,7,0,0,0,0,2,2,1,12,12,0,0,0,0,0,0,0,1,0,6,0,0,6,1,1,0,0,0,0,2.5,1,7,3,1,0,0,0,0,0,2,2,3,15.333333333333334,0,22500,1,1040,1040,1040,11288,0.41
6,2,5,3,2,0,1,1,1,3,1,0,5,1,0,2,3,5,17,1,3,7,3,3,2,1,8,12,1,2,0,0,1,0,0,0,10,6,0,0,7,1,1,3,3,1,0,10.5,0,12,4,1,0,1,0,1,2,0,3,2,63.0,1,42500,0,2856,2652,2856,8877,0.49
1,1,5,4,1,1,0,0,9,1,0,1,7,0,1,1,4,4,7,0,0,3,2,4,3,1,12,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,44.0,0,22,2,1,0,0,0,0,0,2,1,1,85.0,1,22500,0,4680,4680,0,6434,0.43
2,2,5,4,1,1,0,0,9,4,0,1,7,0,0,1,3,3,3,0,1,1,3,2,2,2,2,2,3,1,1,1,0,0,0,0,0,8,1,0,0,0,0,1,0,1,0,10.0,0,22,2,1,0,0,0,0,0,6,1,4,21.0,0,12500,1,2268,1512,567,3482,0.58
7,1,5,3,2,0,1,0,3,2,0,0,7,0,1,1,3,3,7,1,2,3,3,4,3,2,4,4,1,5,0,0,1,0,0,0,2,6,0,0,6,3,1,3,3,0,0,21.0,0,7,4,1,0,0,0,0,2,1,5,2,63.5,1,67500,0,2845,2445,2445,11716,0.36
1,1,8,2,1,0,0,0,0,1,0,1,1,0,0,1,4,4,7,0,0,0,0,1,3,3,2,2,2,2,2,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,7.5,0,7,4,1,0,1,0,0,1,4,4,1,30.0,0,12500,1,1302,1302,0,1664,0.64
2,2,6,4,1,0,0,1,28,2,0,0,18,1,1,1,0,2,12,1,0,13,3,1,2,1,8,8,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,2,3,0,0,45.0,0,7,3,1,0,0,1,1,0,1,0,1,49.0,0,6250,1,2442,814,0,8847,0.36
3,4,2,2,1,0,1,0,0,3,0,0,7,0,0,1,4,2,3,0,0,0,0,2,1,1,4,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,21.0,0,4,3,1,0,0,0,0,0,1,1,5,21.0,0,42500,0,1364,0,0,2027,0.34
8,1,4,3,2,0,1,1,1,4,0,0,7,1,1,1,4,3,7,0,8,13,3,4,3,2,4,12,1,10,0,0,1,1,0,0,0,1,0,1,7,3,1,5,3,0,0,7.5,0,30,4,0,0,1,1,1,0,1,2,3,50.333333333333336,0,22500,1,1890,234,1640,14484,0.36
7,1,5,4,2,1,1,1,9,1,0,0,7,1,0,2,3,4,7,0,5,13,3,6,1,1,8,2,3,8,5,1,1,0,1,1,2,11,1,0,11,3,1,6,3,0,0,82.0,0,22,3,1,0,1,0,1,1,1,3,4,41.0,0,130000,0,4850,4450,4450,15315,0.38
5,2,0,2,1,0,0,1,9,2,0,0,7,1,1,1,4,2,3,0,5,7,3,1,2,2,1,1,2,2,2,0,1,0,0,0,2,5,0,1,0,0,0,1,2,0,0,29.0,1,4,3,0,0,1,1,1,1,1,3,2,54.0,1,87500,0,851,851,340,10570,0.48
6,1,0,2,2,0,0,1,6,2,1,0,5,1,1,1,4,3,12,0,1,7,3,3,2,1,8,12,1,2,0,0,1,0,0,0,0,4,0,0,4,3,0,2,2,1,1,55.5,1,7,3,1,0,0,0,1,1,1,8,4,20.5,0,57500,0,1490,1490,1490,8777,0.41
1,4,5,3,2,0,0,0,9,4,1,1,7,0,0,1,1,4,2,0,1,7,3,2,3,2,4,4,2,8,2,0,1,0,0,0,0,5,1,0,5,1,1,3,3,1,0,18.5,0,18,3,1,0,1,0,0,0,4,5,4,31.5,0,130000,0,1139,949,949,4557,0.41
5,0,5,3,2,1,0,1,9,4,1,1,7,1,1,2,3,3,12,3,3,7,3,2,2,1,2,2,0,0,0,0,0,1,0,0,10,7,0,1,0,0,0,8,3,1,0,24.0,0,12,3,0,0,0,1,1,0,1,2,2,75.5,1,12500,1,2940,2287,1633,19605,0.36
4,1,0,2,2,0,0,1,6,4,0,0,7,1,0,1,4,3,3,0,1,3,2,1,3,2,4,8,1,5,0,0,1,0,0,1,2,5,0,0,5,2,1,1,1,0,0,13.0,1,4,3,1,0,0,0,1,1,1,5,1,28.0,0,27500,0,1188,1188,1188,2657,0.56
3,2,5,5,1,1,1,1,6,2,0,0,7,1,1,1,4,3,7,0,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,1,0,6,0,0,6,2,0,1,1,1,0,0.0,1,12,2,1,0,0,0,1,2,1,3,1,67.0,1,27500,0,2780,986,959,4215,0.72
8,3,5,4,2,0,0,1,6,2,0,0,7,1,0,1,4,3,3,0,8,7,3,2,2,1,12,12,1,1,0,0,1,1,0,0,2,6,0,1,6,3,0,0,0,0,0,43.5,0,7,3,0,0,1,1,1,0,1,2,2,29.0,0,8750,1,1280,1280,1280,18549,0.39
8,3,5,4,2,1,1,1,6,2,0,0,18,1,0,1,3,5,3,1,8,13,3,5,3,2,4,12,0,0,0,0,0,0,0,0,2,8,0,1,8,3,0,2,3,0,0,60.5,0,12,3,1,0,0,1,1,1,1,5,5,20.0,0,110000,0,3680,3280,3280,29127,0.43
6,3,0,2,1,1,0,1,6,2,1,0,5,1,0,1,4,3,3,0,3,3,3,2,2,2,4,12,1,5,0,0,1,0,0,1,0,5,0,0,5,1,0,1,2,0,0,0.0,1,4,4,1,0,1,0,1,1,2,3,1,53.0,0,37500,0,969,969,969,5637,0.55
1,5,5,3,1,0,0,0,3,2,0,1,1,0,1,1,4,3,17,0,0,0,0,3,2,1,1,2,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.0,1,4,3,1,0,0,0,0,1,1,3,4,15.75,0,17500,1,936,187,187,3959,0.51
2,1,5,2,1,0,0,1,6,2,0,1,18,1,1,2,4,3,7,1,2,13,3,4,3,4,4,12,1,2,0,0,1,0,0,1,6,6,0,0,6,1,0,1,3,1,0,89.5,0,18,3,1,0,1,0,1,1,1,5,4,21.0,0,110000,0,2764,2764,2764,13330,0.62
1,1,0,1,1,0,0,0,3,0,0,0,7,0,1,1,0,1,3,0,0,0,0,2,2,1,4,4,1,2,0,0,1,0,0,1,2,3,0,0,0,0,0,1,3,1,0,10.5,0,4,3,1,0,0,0,0,1,1,6,2,32.5,0,130000,0,1824,1824,608,2569,0.59
6,2,5,2,2,0,1,1,6,4,1,0,7,1,1,1,4,4,7,1,5,7,3,1,2,2,2,2,1,1,0,0,1,0,0,0,0,4,0,0,4,3,1,2,1,0,0,31.5,1,12,2,1,0,1,0,1,0,1,4,2,67.5,1,67500,0,2578,1089,1089,9227,0.5
3,2,3,3,4,1,1,0,3,3,1,0,7,1,0,2,4,3,7,1,3,7,3,2,2,1,4,2,6,2,1,1,1,0,0,0,10,10,1,0,10,3,1,0,0,0,0,96.0,1,22,4,1,0,1,0,1,1,1,6,2,72.5,1,130000,0,4452,3796,3796,21250,0.41
6,4,1,4,2,0,1,0,3,2,1,0,10,0,0,2,3,4,12,0,8,7,3,5,3,2,12,12,3,8,8,5,1,0,0,0,2,6,0,0,6,3,0,4,3,0,0,93.5,1,7,4,1,0,1,0,0,1,1,2,4,27.0,0,110000,0,1850,1450,1450,22203,0.57
6,3,6,4,2,1,1,0,9,0,0,1,5,0,1,1,5,4,2,0,5,7,3,3,2,1,2,8,2,5,1,0,1,0,0,1,0,10,0,0,6,2,1,0,0,0,0,23.5,0,18,4,1,0,0,0,0,1,2,5,3,23.0,0,2000,1,7060,4498,2699,4808,0.39
4,2,5,3,1,1,1,1,6,2,1,0,7,1,1,2,3,4,7,3,2,13,3,3,2,1,8,8,2,2,1,0,1,0,0,1,2,7,0,1,0,0,0,4,1,1,0,37.0,1,22,4,1,1,1,1,1,0,1,3,2,69.0,1,92500,0,4742,4460,0,16543,0.59
1,0,5,4,1,0,0,1,28,4,0,0,10,1,0,1,5,5,17,1,0,1,0,2,2,2,1,1,1,2,0,0,1,1,0,0,2,7,0,0,0,0,0,0,0,1,0,18.5,0,18,2,1,0,1,0,1,0,6,0,5,36.8,0,12500,1,2730,1820,0,15295,0.58
8,3,2,3,2,1,1,1,6,3,1,1,7,1,1,1,2,5,3,1,1,3,3,2,3,2,2,4,3,2,1,1,1,0,0,0,10,7,1,1,7,1,1,3,3,0,0,82.0,0,12,4,1,0,0,1,1,1,1,3,1,52.0,0,77500,0,2178,2178,1778,7907,0.7
4,1,5,3,2,0,0,1,6,0,0,1,10,1,0,1,4,3,12,0,1,3,3,1,2,1,1,1,3,2,2,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,52.5,0,12,2,1,0,1,0,1,2,1,3,3,22.666666666666668,0,47500,0,966,966,0,3718,0.58
1,3,5,4,1,0,0,0,28,3,0,1,7,0,0,1,4,2,17,0,0,0,0,2,2,1,1,4,1,2,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,1,0,7.5,0,12,2,0,0,0,1,0,0,1,5,3,60.666666666666664,1,32500,0,2670,1780,0,7601,0.5
2,3,5,4,2,0,1,1,6,2,0,0,7,1,1,2,3,3,3,1,8,7,3,2,2,2,4,4,2,2,1,0,1,0,0,1,2,10,0,1,10,1,0,3,3,0,1,55.5,0,12,4,0,0,1,1,1,1,1,5,3,40.0,0,110000,0,3708,3708,3058,50685,0.65
7,3,5,4,3,1,1,1,6,2,1,1,5,1,1,2,3,4,7,1,5,13,3,3,2,1,4,4,2,2,1,0,1,1,0,0,2,9,0,1,9,2,0,6,2,0,1,67.5,0,22,4,0,0,1,1,1,1,1,5,3,38.0,0,82500,0,3416,3016,3016,20146,0.53
1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,4,4,7,0,0,0,0,1,2,2,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,4,1,0,0,0,0,1,2,2,1,49.0,0,22500,0,199,199,0,2547,0.69
4,3,3,2,1,0,0,0,3,4,1,0,7,0,1,1,4,4,7,0,0,3,3,3,1,1,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,7,2,1,0,0,0,0,0,1,1,2,69.5,1,67500,0,840,840,210,9189,0.57
1,1,5,3,1,1,0,0,16,2,0,0,10,0,0,1,4,4,7,0,0,1,0,1,2,1,2,2,1,2,0,0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,21.0,0,7,3,1,0,0,0,0,2,4,4,3,62.0,0,42500,0,2085,1335,668,2196,0.6
6,1,5,3,2,1,1,1,16,4,0,1,10,1,1,1,4,3,3,0,1,7,3,2,3,1,4,8,0,0,0,0,0,1,0,0,0,6,0,1,6,3,0,4,3,1,0,23.5,0,18,4,1,0,1,1,1,2,1,1,1,68.0,1,22500,0,2640,2240,2240,15151,0.44
7,4,6,4,3,1,1,0,1,4,0,0,5,0,0,1,3,4,12,0,0,3,3,1,2,1,8,8,1,1,0,0,1,0,0,0,2,9,0,0,9,3,1,1,3,1,0,21.0,0,22,4,1,0,0,0,0,1,1,5,4,54.25,1,47500,0,3933,2464,2464,11124,0.39
3,1,5,5,2,1,1,0,6,4,1,0,7,0,1,2,3,4,7,0,2,7,3,1,3,3,2,4,2,2,1,0,1,0,0,1,6,10,1,0,10,2,1,4,3,1,0,31.5,1,22,2,1,0,0,0,0,1,1,6,2,50.0,1,87500,0,4526,4126,4126,14090,0.51
8,3,6,2,1,0,0,1,6,4,1,1,3,1,0,1,5,4,3,0,1,0,0,2,2,1,4,2,1,1,0,0,1,0,0,0,2,5,0,1,5,2,1,0,0,0,0,34.5,0,7,4,0,0,1,1,1,1,1,5,1,25.0,0,57500,0,1152,1152,1152,10439,0.54
2,3,0,1,1,0,0,1,0,3,0,0,7,1,0,1,1,3,7,0,1,0,0,2,2,2,4,1,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,16.0,0,4,3,0,0,0,1,1,2,0,1,1,21.0,0,6250,1,1120,1120,560,4708,0.48
5,3,5,2,1,0,0,0,3,4,0,0,7,0,0,1,3,5,3,0,0,3,3,3,2,1,8,8,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,2,3,1,0,22.5,0,7,3,1,0,0,0,0,2,2,2,3,53.666666666666664,1,27500,0,1055,1055,527,3148,0.54
1,1,0,2,1,0,0,0,9,0,0,1,5,0,0,1,4,4,7,0,0,3,3,1,2,1,2,1,1,2,0,0,1,0,0,1,0,4,0,0,0,0,0,1,3,0,0,34.5,0,12,3,1,0,0,0,0,1,1,2,4,21.5,0,27500,1,613,613,306,4343,0.61
6,4,5,4,3,0,1,0,6,3,1,0,7,1,1,2,3,4,2,0,5,13,3,4,3,4,8,8,3,10,8,5,1,0,0,0,6,7,0,1,7,3,0,6,3,0,1,52.5,1,18,3,0,0,1,1,1,2,1,4,4,29.5,0,110000,0,4480,3830,3830,31582,0.39
6,3,5,4,3,0,0,1,9,2,0,0,10,1,1,1,3,3,12,0,8,16,3,5,3,3,12,12,1,1,0,0,0,1,0,1,2,8,0,1,6,3,0,6,3,0,0,8.0,0,18,4,0,0,1,1,1,1,1,2,6,28.333333333333332,1,42500,1,2016,2016,1512,28417,0.38
2,3,5,2,1,0,0,1,1,1,1,0,5,1,1,1,4,3,3,0,1,1,3,2,3,2,2,2,1,1,0,0,1,0,0,0,2,3,0,0,3,1,0,0,0,1,0,22.5,0,12,2,1,0,0,0,1,0,1,3,1,68.0,1,27500,0,1014,761,761,3089,0.59
1,3,6,2,1,0,0,0,16,3,1,1,10,0,1,1,3,3,22,0,8,7,3,3,2,1,4,4,2,2,2,0,1,0,0,1,6,5,1,0,5,3,1,4,3,1,0,54.0,0,18,3,1,0,1,0,0,2,1,3,5,20.0,0,32500,1,2550,2550,1275,10958,0.58
4,4,0,1,1,0,0,1,28,4,0,0,7,1,0,1,4,4,12,0,3,0,0,2,3,2,4,2,1,8,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,10.5,1,7,3,1,0,1,0,1,1,1,3,2,22.0,0,32500,0,727,727,242,2426,0.4
5,3,3,2,2,0,0,1,16,1,0,0,10,1,1,2,4,3,3,0,0,13,2,1,2,1,8,1,1,5,0,0,1,1,0,1,2,4,0,1,4,3,0,2,2,0,0,7.5,1,7,2,0,0,1,1,1,0,1,2,2,56.0,0,27500,0,1008,1008,1008,10243,0.38
5,1,5,2,1,0,0,1,3,1,0,0,7,1,0,1,4,3,7,0,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,4,0,1,4,1,1,1,1,0,0,2.5,1,2,4,0,0,1,1,1,1,1,2,4,15.0,0,17500,1,841,841,841,10837,0.54
3,2,5,4,1,1,0,0,6,3,0,0,5,0,1,1,1,3,12,0,0,0,0,5,2,1,4,4,4,10,10,10,1,0,0,0,0,8,0,1,0,0,0,1,1,1,0,13.0,1,18,3,1,0,1,1,0,1,1,4,4,22.5,0,27500,1,1912,1274,0,9261,0.63
2,1,3,2,1,1,0,0,3,3,1,0,7,0,0,1,4,3,2,0,5,0,0,1,2,2,2,1,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,3,3,1,0,21.0,1,12,2,1,0,0,1,0,1,1,6,2,28.5,0,110000,0,849,0,0,7211,0.35
5,3,3,3,2,0,0,1,6,3,0,0,7,1,1,2,4,4,3,1,0,7,3,2,3,4,12,12,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,2,2,0,0,95.0,0,7,3,0,0,1,1,1,1,1,2,4,46.75,0,22500,1,924,924,462,20271,0.44
5,3,0,0,1,0,0,1,6,2,1,1,3,1,1,1,4,3,7,0,3,3,3,2,2,1,12,12,1,10,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,33.0,1,2,4,1,0,0,0,1,2,1,3,2,23.0,0,6250,1,803,803,803,2415,0.51
8,2,5,2,2,0,0,1,9,3,1,0,7,1,1,1,5,4,7,1,8,7,3,3,2,1,12,4,1,8,0,0,1,1,1,0,2,6,0,1,0,0,0,1,3,1,0,39.5,0,7,4,0,0,1,1,1,0,1,2,2,54.5,1,97500,0,2940,2940,0,14982,0.49
2,1,5,4,2,2,0,0,16,1,0,1,10,0,1,1,4,3,7,0,0,3,3,3,3,5,8,8,1,5,0,0,1,0,0,0,0,9,0,0,0,0,0,2,1,1,0,38.5,0,30,3,1,0,0,0,0,0,2,5,2,63.0,1,27500,0,3183,2168,482,5328,0.56
4,2,6,2,1,1,0,1,9,4,1,0,7,1,1,1,4,4,3,0,0,3,3,2,2,1,8,12,0,0,0,0,0,0,0,1,2,3,0,0,5,1,0,2,3,1,0,24.0,1,4,2,1,0,1,0,1,1,1,2,1,47.0,0,32500,0,1045,627,1045,5591,0.5
1,1,5,3,1,0,0,1,6,4,1,1,18,1,1,1,4,3,12,0,5,3,3,1,2,1,4,4,4,10,10,8,1,0,0,0,0,5,0,1,5,1,1,0,0,0,0,58.5,0,7,3,0,0,1,1,1,0,1,4,4,22.25,0,12500,1,1444,928,928,3435,0.52
6,2,5,4,1,1,1,1,3,1,1,0,10,1,1,1,3,3,3,0,2,1,3,2,3,3,2,1,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,5,1,0,0,47.0,0,7,3,0,0,1,1,1,0,1,1,3,39.666666666666664,0,12500,1,1608,776,0,12618,0.49
1,3,5,5,2,0,1,1,6,1,0,0,7,1,1,2,5,4,3,0,8,7,3,2,3,3,4,4,2,2,1,0,1,0,0,0,2,8,0,0,5,1,1,0,0,0,0,10.5,0,22,3,1,0,0,0,1,1,1,4,3,20.0,0,130000,0,4479,4479,2047,8511,0.61
